Unnamed: 0,0,1,2,3,4,5,6,7
4,"realme Narzo 50i (Carbon Black, 64 GB)","4.363,489 Ratings & 3,520 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Warranty for Mobile and 6 Months for Accessories,"₹8,999₹9,99910% off"
5,"Xiaomi 11Lite NE (Diamond Dazzle, 128 GB)","4.23,698 Ratings & 405 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) Full HD+ Display,64MP + 8MP + 5MP | 20MP Front Camera,4250 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"₹21,990₹31,99931% offFree deliveryBank Offer"
6,"Xiaomi 11Lite NE (Jazz Blue, 128 GB)","4.21,875 Ratings & 192 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) Full HD+ Display,64MP + 8MP + 5MP | 20MP Front Camera,4250 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"₹22,399₹33,99934% offFree deliveryBank Offer"
7,KXD P2,3.440 Ratings & 8 Reviews,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,2500 mAh Battery,,"₹765₹1,39945% offBank Offer"
8,KXD P2,3.440 Ratings & 8 Reviews,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,2500 mAh Battery,,"₹745₹1,39946% offBank Offer"
9,"Micromax IN 2B (Black, 64 GB)","3.95,936 Ratings & 836 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,5000 mAh Battery,Unisoc T610 Processor,"₹7,999₹11,99933% offFree deliveryBank Offer"
10,itel 2171,3.568 Ratings & 2 Reviews,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,"₹1,085₹1,39922% offFree deliveryBank Offer"
11,Jmax J32,3.7409 Ratings & 30 Reviews,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,2MP Rear Camera,1050 mAh Battery,,"₹699₹1,19941% offFree deliveryBank Offer"
12,Snexian GURU 2163,3.3226 Ratings & 16 Reviews,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) VGA Display,1.3MP Rear Camera | 0.3MP Front Camera,850 mAh Battery,,₹670₹99932% offFree deliveryBank Offer
13,Kechaoda K28,"4.13,241 Ratings & 268 Reviews",32 MB RAM | 64 MB ROM,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1700 mAh Battery,,"₹1,250₹1,3245% offFree deliveryBank Offer"
14,"OPPO A57 (Glowing Gold, 64 GB)","4.43,388 Ratings & 156 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.66 cm (6.56 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹13,999₹16,99017% offFree deliveryNo Cost EMI from ₹4,667/monthBank Offer"
15,"REDMI 10 (Shadow Black, 64 GB)","4.32,45,643 Ratings & 14,915 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 5MP Front Camera,6000 mAh Lithium Polymer Battery,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹9,999₹14,99933% offFree deliveryBank Offer"
16,MTR S1000,3.640 Ratings & 1 Reviews,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,3000 mAh Battery,,"₹1,100₹1,99944% offFree deliveryBank Offer"
17,KARBONN KU3 power,4.73 Ratings & 1 Reviews,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,,"₹1,098₹1,49926% offFree deliveryBank Offer"
18,Kechaoda K115 PRO,4178 Ratings & 11 Reviews,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,,"₹1,199₹1,49920% offFree deliveryBank Offer"
19,"SAMSUNG Galaxy M14 5G (Icy Silver, 128 GB)","4.22,378 Ratings & 175 Reviews",6 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,,"₹16,390₹18,99013% offFree deliveryBank Offer"
20,Cellecor C9+,4.111 Ratings & 0 Reviews,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year Manufacturer Warranty,,"₹999₹1,34925% offFree deliveryBank Offer"
21,Micromax X415,"3.91,727 Ratings & 114 Reviews",56 MB RAM | 36 MB ROM,4.5 cm (1.77 inch) Display,0.03MP Rear Camera,1000 mAh Battery,,"₹949₹1,47935% offFree deliveryBank Offer"
22,"vivo Y36 (Vibrant Gold, 128 GB)",4.1196 Ratings & 9 Reviews,8 GB RAM | 128 GB ROM,16.87 cm (6.64 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹16,999₹21,99922% offFree deliveryUpto ₹16,350 Off on ExchangeNo Cost EMI from ₹2,834/month"
23,"REDMI 10 Prime 2022 (Phantom Black, 64 GB)","4.23,822 Ratings & 246 Reviews",4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) Display,50MP Rear Camera,6000 mAh Battery,,"₹11,980₹14,99920% offFree deliveryBank Offer"
0,Micromax J2,3.8784 Ratings & 50 Reviews,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,800 mAh Battery,One Year Manufacture Warranty,,"₹999₹1,54935% offFree deliveryBank Offer"
